"journal-article-10.2307_27698812-ngram1.txt","The Race Relations Problematic in American Sociology: A Case Study and Critique"
"journal-article-10.2307_41485697-ngram1.txt","Catholic Sociology in Ireland in Comparative Perspective"
"journal-article-10.2307_27702566-ngram1.txt","Anticipating the Social Consequences of AIDS: A Position Paper [with Comments]"
"journal-article-10.2307_43955614-ngram1.txt","C. Wright Mills as Designer: Personal Practice and Two Public Talks"
"journal-article-10.2307_27700499-ngram1.txt","The \"Adventures\" of the Sociology Course in Greek Secondary Education"
"journal-article-10.2307_40664253-ngram1.txt","Public Sociology or Partisan Sociology? The Curious Case of Whiteness Studies"
"journal-article-10.2307_27700471-ngram1.txt","The Public Intellectual Trope in the United States"
"journal-article-10.2307_42635355-ngram1.txt","What is the Main Significance of Economic for Sociological Theory? Market Economics, the Rational Choice Model, and Social Economics"
"journal-article-10.2307_27698728-ngram1.txt","An Empirical Comment on the State of Sociology"
"journal-article-10.2307_23319612-ngram1.txt","Mapping the City: Innovation and Continuity in the Chicago School of Sociology, 1920–1934"
"journal-article-10.2307_27700377-ngram1.txt","\"Apathetic, Active, or Antagonistic\": A History of the American Sociological Association's Involvement in High School Sociology"
"journal-article-10.2307_27701499-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_27698677-ngram1.txt","Sociology, Energy and Interdisciplinary Environmental Science"
"journal-article-10.2307_41485696-ngram1.txt","The \"Bellah Affair\" at Princeton: Scholarly Excellence and Academic Freedom in America in the 1970s"
"journal-article-10.2307_27698872-ngram1.txt","From the \"Missing Fragment\" to the \"Lost Manuscript\": Reflections on Parsons's Engagement with Simmel"
"journal-article-10.2307_27700304-ngram1.txt","Prophetic versus Priestly Sociology: The Salient Case Study of Arthur K. Davis"
"journal-article-10.2307_40983483-ngram1.txt","Charles Tilly, German Historicism, and the Critical Realist Philosophy of Science"
"journal-article-10.2307_27702378-ngram1.txt","Universality of Science and the Question of National Sociologies"
"journal-article-10.2307_27698581-ngram1.txt","Social Psychology in a Postmodern Age: A Discipline without a Subject"
"journal-article-10.2307_27700416-ngram1.txt","Studying Ourselves: Sociology Discipline-Building in the United States"
"journal-article-10.2307_42635345-ngram1.txt","No Path to Paradise: Deconstructing the Promise of Public Sociology"
"journal-article-10.2307_27701569-ngram1.txt","Status of Women in Graduate Departments of Sociology, 1968-1969"
"journal-article-10.2307_27701731-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_41485718-ngram1.txt","Sociology and American Studies: A Case Study in the Limits of Interdisciplinarity"
"journal-article-10.2307_27698415-ngram1.txt","Fieldwork in Forbidden Terrain: The U.S. State and the Case of Cuba"
"journal-article-10.2307_27698961-ngram1.txt","The Family and Family Sociology in Japan"
"journal-article-10.2307_27700295-ngram1.txt","The Canadian Case: Cornucopia of Neglected Research Opportunities"
"journal-article-10.2307_27698920-ngram1.txt","Current Theoretical and Political Perspectives of Western Sociological Theorists"
"journal-article-10.2307_25799554-ngram1.txt","The Impact of Gender Characteristics on Mentoring in Graduate Departments of Sociology"
"journal-article-10.2307_27700250-ngram1.txt","Critical Theory Meets America: Riesman, Fromm, and \"The Lonely Crowd\""
"journal-article-10.2307_27700489-ngram1.txt","The Most Cherished Myth: Puritanism and Liberty Reconsidered and Revised"
"journal-article-10.2307_40983451-ngram1.txt","Budgets, Board Games, and Make Believe: The Challenge of Teaching Social Class Inequality with Non-Traditional Students"
"journal-article-10.2307_27701219-ngram1.txt","News and Announcements"
"journal-article-10.2307_27701440-ngram1.txt","News and Announcements"
"journal-article-10.2307_40983490-ngram1.txt","Tilly and Bourdieu"
"journal-article-10.2307_25799551-ngram1.txt","Mabel Agnes Elliott, We Hardly Knew You"
"journal-article-10.2307_27700316-ngram1.txt","Women's Sociological Research and Writing in the \"AJS\" in the Pre-World War II Era"
"journal-article-10.2307_27700342-ngram1.txt","Unequal at the Starting Line: Creating Participatory Inequalities across Generations and among Groups"
"journal-article-10.2307_27698435-ngram1.txt","Are Minority Women Sociologists in Double Jeopardy?"
"journal-article-10.2307_27700438-ngram1.txt","Why Sociology Does Not Need to Be Saved: Analytic Reflections on Public Sociologies"
"journal-article-10.2307_27701220-ngram1.txt","Official Reports and Proceedings"
"journal-article-10.2307_27701619-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_23319615-ngram1.txt","Avoiding Aging? Social Psychology's Treatment of Age"
"journal-article-10.2307_23319622-ngram1.txt","Mead's Analysis of Social Conflict: A Radical Interactionist's Critique"
"journal-article-10.2307_42635344-ngram1.txt","Igniting Constructionist Imaginations: Social Constructionism's Absence and Potential Contribution to Public Sociology"
"journal-article-10.2307_20638851-ngram1.txt","Institutional Barriers to Doing Public Sociology: Experiences of Feminists in the Academy"
"journal-article-10.2307_27702474-ngram1.txt","The Legitimacy of Behavioral Theory as a Sociological Perspective [with Comments and Rejoinder]"
"journal-article-10.2307_43955618-ngram1.txt","Rational Choice Requiem: The Decline of an Economic Paradigm and its Implications for Sociology"
"journal-article-10.2307_23319623-ngram1.txt","Missing Data in Sociological Research: An Overview of Recent Trends and an Illustration for Controversial Questions, Active Nonrespondents and Targeted Samples"
"journal-article-10.2307_27700434-ngram1.txt","Pitirim A. Sorokin's Integralism and Public Sociology"
"journal-article-10.2307_27701563-ngram1.txt","Official Reports of the American Sociological Association"
"journal-article-10.2307_40664149-ngram1.txt","The Merton Theorem Revisited and Restated: Conservatism and Fascism as Functional Analogues"
"journal-article-10.2307_27698783-ngram1.txt","Sociology and the Environment: An Analysis of Journal Coverage"
"journal-article-10.2307_27700354-ngram1.txt","The Race Relations \"Problematic\" in American Sociology: Revisiting Niemonen's Case Study and Critique"
"journal-article-10.2307_27701172-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_41485719-ngram1.txt","Towards a Philosophy of Containment: Reading Goffman in the 21st Century"
"journal-article-10.2307_27700386-ngram1.txt","Social Control and the Policing of Terrorism: Foundations for a Sociology of Counterterrorism"
"journal-article-10.2307_27698942-ngram1.txt","Louis Sullivan, Architectural Modernism, and the Creation of Democratic Space"
"journal-article-10.2307_27701370-ngram1.txt","Sociology, Social Work, and Social Problems"
"journal-article-10.2307_27700356-ngram1.txt","The Impact of Sociological Orientation on Pedagogy: A Reconsideration of Teacher Training in Sociology Ph.D. Departments"
"journal-article-10.2307_27700445-ngram1.txt","Teaching, Research, and Service: Expectations of Assistant Professors"
"journal-article-10.2307_27700518-ngram1.txt","Edward Shils' Turn against Karl Mannheim: The Central European Connection"
"journal-article-10.2307_27698427-ngram1.txt","Poverty Research and Policy for Rural America"
"journal-article-10.2307_42635354-ngram1.txt","Sociology on Latin America in the 1960s: Developmentalism, Imperialism, and Topical Tropism"
"journal-article-10.2307_27698615-ngram1.txt","Another Edsel: The Collective Misperception of the Demand for the Certification of MA Sociologists"
"journal-article-10.2307_41485739-ngram1.txt","On the Necessity of Re-engaging the Classical Greek and Latin Literatures: Lessons from Emile Durkheim's \"The Evolution of Educational Thought\""
"journal-article-10.2307_27698614-ngram1.txt","A Piece of Lost History: Max Weber and Lowell L. Bennion"
"journal-article-10.2307_27698901-ngram1.txt","Disciplinary Schisms: Subspecialty \"Drift\" and the Fragmentation of Sociology"
"journal-article-10.2307_27702337-ngram1.txt","Part-Timers and the Academic Labor Market of the Eighties"
"journal-article-10.2307_27698912-ngram1.txt","Contested Memory: Notes on Robert K. Merton's \"The Thomas Theorem and the Matthew Effect\""
"journal-article-10.2307_27701761-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_27698836-ngram1.txt","Sociology in the Women's Annex: Inequality and Integration at Harvard and Radcliffe, 1879-1947"
"journal-article-10.2307_25799568-ngram1.txt","On the Social Construction of Social Problems and Social Problems Theory: A Contribution to the Legacy of John Kitsuse"
"journal-article-10.2307_27701318-ngram1.txt","News and Announcements"
"journal-article-10.2307_27701235-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_27701320-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_27701803-ngram1.txt","Sociology and the Emergent Study of the Future"
"journal-article-10.2307_27700491-ngram1.txt","Sociology Dismissing Religion? The Presentation of Religious Change in Introductory Sociology Textbooks"
"journal-article-10.2307_27702499-ngram1.txt","Rural Sociology in These Times"
"journal-article-10.2307_27698800-ngram1.txt","Beyond the Myth of \"Radical Breaks\" in Talcott Parsons's Theory: An Analysis of the Amherst Papers"
"journal-article-10.2307_27698700-ngram1.txt","Changes in the Stratification Structure of Sociology, 1964-1992"
"journal-article-10.2307_27700498-ngram1.txt","A Textbook Approach to Teaching: Structural Uniformity among American High School Sociology Courses"
"journal-article-10.2307_27698665-ngram1.txt","A Proposed Multi-Level Plan to Market Sociological Competencies"
"journal-article-10.2307_27700413-ngram1.txt","Terrorism, Tyranny, and Religious Extremism as Collective Activity: Beyond the Deviant, Psychological, and Power Mystiques"
"journal-article-10.2307_27700435-ngram1.txt","Social Gerontology as Public Sociology in Action"
"journal-article-10.2307_20638850-ngram1.txt","The Contradictions of Public Sociology: A View from a Graduate Student at Berkeley"
"journal-article-10.2307_27698748-ngram1.txt","Beyond the Known Terrain: Sociology in Singapore"
"journal-article-10.2307_27701358-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_27698429-ngram1.txt","The Study of War in American Sociology: An Analysis of Selected Journals, 1936 to 1984"
"journal-article-10.2307_27700363-ngram1.txt","The Davis-Moore Theory of Stratification: The Life Course of a Socially Constructed Classic"
"journal-article-10.2307_27701696-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_27700384-ngram1.txt","Authoritarianism and Pathological Hatred: A Social Psychological Profile of the Middle Eastern Terrorist"
"journal-article-10.2307_27700411-ngram1.txt","\"Please Don't Think of Me as a Sociologist\": Sophonisba Preston Breckinridge and the Early Chicago School"
"journal-article-10.2307_27700439-ngram1.txt","Third-Wave Sociology and the End of Pure Science"
"journal-article-10.2307_42635363-ngram1.txt","Critical Diversity and Departmental Rankings in Sociology"
"journal-article-10.2307_27698676-ngram1.txt","Environmental Sociology and the Environmental Movement: Towards a Theory of Pragmatic Relationships of Critical Inquiry"
"journal-article-10.2307_27700267-ngram1.txt","The Sociology of Law in the United States"
"journal-article-10.2307_27700296-ngram1.txt","John Porter: Canada's Most Famous Sociologist (And His Links to American Sociology)"
"journal-article-10.2307_40983450-ngram1.txt","The Corpus Status of Literature in Teaching Sociology: Novels as \"Sociological Reconstruction\""
"journal-article-10.2307_27700425-ngram1.txt","Sociology as a Vocation: Reputations and Group Cultures in Graduate School"
"journal-article-10.2307_27698637-ngram1.txt","Conflicts between Activist Research and Academic Success: Participatory Research and Alternative Strategies"
"journal-article-10.2307_27701468-ngram1.txt","News and Announcements"
"journal-article-10.2307_27698638-ngram1.txt","Participatory Research: Three Models and an Analysis"
"journal-article-10.2307_27698919-ngram1.txt","Diversity in Sociology: Problem or Solution?"
"journal-article-10.2307_27700280-ngram1.txt","\"Status! Yes!\": Tom Wolfe as a Sociological Thinker"
"journal-article-10.2307_27700302-ngram1.txt","Worlds Come Apart: Systems Theory versus Critical Theory. Drama in the History of Sociology in the Twentieth Century"
"journal-article-10.2307_27700283-ngram1.txt","The Professional Ideology of Social Pathologists Transformed: The New Political Orthodoxy in Sociology"
"journal-article-10.2307_27700324-ngram1.txt","An Epistle on the Origin and Early History of the Association for Humanist Sociology"
"journal-article-10.2307_27700263-ngram1.txt","German Sociology of Law"
"journal-article-10.2307_27700305-ngram1.txt","Bernard Barber's Social System Theory"
"journal-article-10.2307_27700365-ngram1.txt","Sociologists of the Unexpected: Edward A. Ross and Georg Simmel on the Unintended Consequences of Modernity"
"journal-article-10.2307_27702185-ngram1.txt","Sociology: A Multiple Paradigm Science"
"journal-article-10.2307_42635349-ngram1.txt","\"Why Mills, Not Gouldner?\" Selective History and Differential Commemoration in Sociology"
"journal-article-10.2307_43955600-ngram1.txt","Elite Dilution or Saved by the Belles? The Changing Social Demography of the Pacific Sociological Association"
"journal-article-10.2307_27700366-ngram1.txt","The Question of Mathematical Social Theory Revisited: Some Methodological Considerations"
"journal-article-10.2307_27702437-ngram1.txt","Professional Sociology as the Basis of Societal Integration: A Study of Presidential Addresses"
"journal-article-10.2307_20638842-ngram1.txt","Shaping the Public Sphere: Habermas and Beyond"
"journal-article-10.2307_27700506-ngram1.txt","Doing Public Sociology in the Field: A Strong Sociological Intervention Project in China"
"journal-article-10.2307_42635353-ngram1.txt","Teaching Sociological Theory for a New Century: Contending with the \"Time Crunch\""
"journal-article-10.2307_27701234-ngram1.txt","News and Announcements"
"journal-article-10.2307_27702510-ngram1.txt","The Tenure Process and You [with Comments and Rejoinders]"
"journal-article-10.2307_41485738-ngram1.txt","Toward a Sociology of Criminological Theory"
"journal-article-10.2307_27698622-ngram1.txt","Collaborative Research: Harnessing the Tensions between Researcher and Practitioner"
"journal-article-10.2307_27698662-ngram1.txt","No One above Suspicion: Talcott Parsons under Surveillance"
"journal-article-10.2307_27700382-ngram1.txt","Developing a Sociological Theory for the Empirical Understanding of Terrorism"
"journal-article-10.2307_27701157-ngram1.txt","News and Announcements"
"journal-article-10.2307_27701728-ngram1.txt","Official Reports and Proceedings"
"journal-article-10.2307_20638853-ngram1.txt","How Public Are We? Coverage of Sociology by the Associated Press"
"journal-article-10.2307_41485699-ngram1.txt","Charles A. Ellwood and the End of Sociology"
"journal-article-10.2307_27700488-ngram1.txt","If and When Sociology Becomes a Female Preserve"
"journal-article-10.2307_27701156-ngram1.txt","Official Reports and Proceedings"
"journal-article-10.2307_43955602-ngram1.txt","\"Can/Should/Does One Size Fit All? Does the Pacific Sociological Association Still Meet the Needs of Faculty Members at PhD-Granting Institutions?\""
"journal-article-10.2307_23319621-ngram1.txt","The \"Turkish Model\" of Sociology: East—West Science, State Formation, and the Post-Secular"
"journal-article-10.2307_27701146-ngram1.txt","Report of the Committee on Organizational Relationships"
"journal-article-10.2307_27698928-ngram1.txt","Researching Volunteer Associations and Other Nonprofits: An Emergent Interdisciplinary Field and Possible New Discipline"
"journal-article-10.2307_27698701-ngram1.txt","Sociologists in Action: The McMartin Sexual Abuse Case, Litigation, Justice, and Mass Hysteria"
"journal-article-10.2307_27698813-ngram1.txt","Horace Cayton: Reflections on an Unfulfilled Sociological Career"
"journal-article-10.2307_27698874-ngram1.txt","Social Relations Undone: Disciplinary Divergence and Departmental Politics at Harvard, 1946-1970"
"journal-article-10.2307_41485711-ngram1.txt","The Semiotic Self and Serious Leisure"
"journal-article-10.2307_42635373-ngram1.txt","Contests for Professional Status: Community College Faculty in Sociology"
"journal-article-10.2307_27698612-ngram1.txt","Letters of Recommendation in Academe: Do Women and Men Write in Different Languages?"
"journal-article-10.2307_27698742-ngram1.txt","Giving Credit Where Credit Is Due: Dorothy Swaine Thomas and the \"Thomas Theorem\""
"journal-article-10.2307_27698921-ngram1.txt","Sociology without Knowledge: The Atrophy of a Concept"
"journal-article-10.2307_27698747-ngram1.txt","Sociology in the Netherlands"
"journal-article-10.2307_27698781-ngram1.txt","Surviving and Thriving: Bringing Back Sociology at the University of San Francisco"
"journal-article-10.2307_20638840-ngram1.txt","Scientific Article: Culture, the Public Sphere, and Media Sociology: A Search for a Classical Founder in the Work of Robert Park"
"journal-article-10.2307_27701171-ngram1.txt","News and Announcements"
"journal-article-10.2307_27702486-ngram1.txt","Sociology and the Sense of the Commoners"
"journal-article-10.2307_40983484-ngram1.txt","Charles Tilly and American Pragmatism"
"journal-article-10.2307_27700423-ngram1.txt","Mentoring Graduate Students: Going beyond the Formal Role Structure"
"journal-article-10.2307_27700472-ngram1.txt","Altruism and Social Solidarity: Envisioning a Field of Specialization"
"journal-article-10.2307_27701599-ngram1.txt","Ideological Currents in American Stratification Literature"
"journal-article-10.2307_27702194-ngram1.txt","A New Grantsmanship"
"journal-article-10.2307_27698749-ngram1.txt","How Can Sociology Contribute to Integrating Service Learning into Academic Curricula?"
"journal-article-10.2307_27700323-ngram1.txt","What Is Humanistic Sociology?"
"journal-article-10.2307_27700480-ngram1.txt","Elite versus Mass Sociology: An Elaboration on Sociology's Academic Caste System"
"journal-article-10.2307_40664251-ngram1.txt","The \"Peculiar Eclipsing\" of Women in Sociological Theory: Moving from Nearly Total to Partial"
"journal-article-10.2307_27701205-ngram1.txt","News and Announcements"
"journal-article-10.2307_27701990-ngram1.txt","Official Reports and Proceedings"
"journal-article-10.2307_27700490-ngram1.txt","Whither Tocqueville in American Sociology?"
"journal-article-10.2307_27701565-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_20638855-ngram1.txt","A Nobel Trinity: Jane Addams, Emily Greene Balch and Alva Myrdal"
"journal-article-10.2307_27698572-ngram1.txt","Patterns of a Lost Generation: Adaptations of Ph.D.'s to Restricted Academic Opportunities"
"journal-article-10.2307_27698725-ngram1.txt","Privacy Ethics in the Age of Disclosure: Sweden and America Compared"
"journal-article-10.2307_27701906-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_27698932-ngram1.txt","The Mass Class and Teaching Assistants: A Case for Discussion Exercises"
"journal-article-10.2307_27700432-ngram1.txt","Is Public Sociology Such a Good Idea?"
"journal-article-10.2307_27701255-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_27698635-ngram1.txt","Why Advocacy Research?: Reflections on Research and Activism with Immigrant Women"
"journal-article-10.2307_27701221-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_27700394-ngram1.txt","The Quality of Life Concept in Sociology"
"journal-article-10.2307_27702222-ngram1.txt","The Idea of Black Sociology: Its Cultural and Political Significance"
"journal-article-10.2307_40664148-ngram1.txt","The Secret Life of Focus Groups: Robert Merton and the Diffusion of a Research Method"
"journal-article-10.2307_42635366-ngram1.txt","Comment on Abrutyn's \"Time Crunch\" Problem in Teaching Classical and Contemporary Sociological Theory: Time for the Dichotomy to become a Trichotomy?"
"journal-article-10.2307_43956317-ngram1.txt","Legitimation, Ambivalence, Condemnation: Three Sociological Visions of the American University in the 1960s and 1970s"
"journal-article-10.2307_27698683-ngram1.txt","The Practice of Sociology at Christian Liberal Arts Colleges and Universities"
"journal-article-10.2307_27698758-ngram1.txt","Adapting the Internet: Comments from a Women-Only Electronic Forum"
"journal-article-10.2307_27698889-ngram1.txt","Applied Sociology? Even Musicians Give Concerts"
"journal-article-10.2307_27700468-ngram1.txt","Blumer's Dilemma: The Critic as a Tragic Figure"
"journal-article-10.2307_27701441-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_27702493-ngram1.txt","Rethinking Sociology through a Feminist Perspective [with Comments and Rejoinder]"
"journal-article-10.2307_27702495-ngram1.txt","Saul D. Alinsky: A Neglected Source but Promising Resource"
"journal-article-10.2307_27702522-ngram1.txt","An Editorial Afterword: Financing Sociological Research: A Future Only Dimly Perceived"
"journal-article-10.2307_41485706-ngram1.txt","A Mead-Cooley Merger"
"journal-article-10.2307_41485721-ngram1.txt","Industrial Society: Requiem for a Concept"
"journal-article-10.2307_42635365-ngram1.txt","Bringing Collaborative Teaching into Doctoral Programs: Faculty and Graduate Student Co-teaching as Experiential Training"
"journal-article-10.2307_27698620-ngram1.txt","From Margins to Center? The Development and Purpose of Participatory Research"
"journal-article-10.2307_27701147-ngram1.txt","Educational Interrelations among Social Sciences"
"journal-article-10.2307_40664250-ngram1.txt","Chilly Environments, Stratification, and Productivity Differences"
"journal-article-10.2307_43956319-ngram1.txt","Totalitarianism in America? Robert Nisbet on the \"Wilson War State\" and Beyond"
"journal-article-10.2307_27700392-ngram1.txt","Some Remarks on Talcott Parsons's Family"
"journal-article-10.2307_43956315-ngram1.txt","Riverside Days: Recollection of Robert Nisbet as a Teacher"
"journal-article-10.2307_27702427-ngram1.txt","Sociology in Japan and \"Shakai-Ishikiron\""
"journal-article-10.2307_27698632-ngram1.txt","Secondary Power Source: High School Students as Participatory Researchers"
"journal-article-10.2307_27698867-ngram1.txt","Contested Canon: Simmel Scholarship at Columbia and the New School"
"journal-article-10.2307_27700292-ngram1.txt","Nationalism, Activism, and the Canadian Sociology and Anthropology Community, 1967-1985"
"journal-article-10.2307_27701537-ngram1.txt","Announcements"
"journal-article-10.2307_27698409-ngram1.txt","Waiting for the Revolution: The Use of Microcomputers by Social Scientists"
"journal-article-10.2307_27701768-ngram1.txt","Alice in Wonderland: A Study of Women Faculty in Graduate Departments of Sociology"
"journal-article-10.2307_27702064-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_43955591-ngram1.txt","The Quality of Recent Pacific Sociological Association (PSA) Meetings: Location, Session Quality and Institutional Change"
"journal-article-10.2307_27698564-ngram1.txt","Blame Analysis: Accounting for the Behavior of Protected Groups"
"journal-article-10.2307_27698880-ngram1.txt","Professional Purpose and Academic Legitimacy: Ross's Social Control and the Founding of American Sociology"
"journal-article-10.2307_27698952-ngram1.txt","Talcott Parsons and Japan in the 1970s"
"journal-article-10.2307_27698970-ngram1.txt","Ambivalent Interactionist: Anselm Strauss and the \"Schools\" of Chicago Sociology"
"journal-article-10.2307_27700266-ngram1.txt","Sociology of Law in Poland"
"journal-article-10.2307_27700375-ngram1.txt","The Myth about \"Myths of the Chicago School\": Evidence from Floyd Nelson House"
"journal-article-10.2307_27701810-ngram1.txt","On the Definition of Social Indicators"
"journal-article-10.2307_27702416-ngram1.txt","Applied Social Discipline Research or Social Policy Research: The Emergence of a Professional Paradigm in Sociological Research"
"journal-article-10.2307_27698661-ngram1.txt","A Walk on the Applied Side: Sociology and Training Research"
"journal-article-10.2307_27700457-ngram1.txt","American Sociology in Chaos: Differentiation without Integration"
"journal-article-10.2307_27702418-ngram1.txt","Federal Regulation of Social Research Using \"Human Subjects:\" A Critical Assessment"
"journal-article-10.2307_41217765-ngram1.txt","The Myth of the Independent Variable: Reconceptualizing Class, Gender, Race, and Age as Subcultural Processes"
"journal-article-10.2307_27698903-ngram1.txt","Learning from Sociological Practice: The Case of Applied Constructionism"
"journal-article-10.2307_27700373-ngram1.txt","Symbolic Interaction and Classical Greek Scholarship: Conceptual Foundations, Historical Continuities, and Transcontextual Relevancies"
"journal-article-10.2307_27700496-ngram1.txt","Critical Experiential Pedagogy: Sociology and the Crisis in Higher Education"
"journal-article-10.2307_27701860-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_27698762-ngram1.txt","Toward a More Structured Use of Information Technology in the Research Community"
"journal-article-10.2307_43955617-ngram1.txt","\"Visionary\" Sociology: Diversions of Public Sociology and Audiovisual Solutions"
"journal-article-10.2307_27698424-ngram1.txt","The Representation of Women in Top Ranked Sociology Departments"
"journal-article-10.2307_27698448-ngram1.txt","Analyzing Gender in Public Places: Rethinking Goffman's Vision of Everyday Life"
"journal-article-10.2307_27698804-ngram1.txt","The Sociology of Robert E. Park"
"journal-article-10.2307_27700393-ngram1.txt","Merton as a General Theorist: Structures, Choices, Mechanisms, and Consequences"
"journal-article-10.2307_27700433-ngram1.txt","Guide for the Perplexed: On Michael Burawoy's \"Public Sociology\""
"journal-article-10.2307_27700447-ngram1.txt","Sociological Competencies and Business Careers: Toward an Expanded Dialogue"
"journal-article-10.2307_27700505-ngram1.txt","Hope for a Cause as Cause for Hope: The Need for Hope in Environmental Sociology"
"journal-article-10.2307_27702397-ngram1.txt","Issues and Resources in Undergraduate Sociology Curriculum"
"journal-article-10.2307_23319614-ngram1.txt","Sociological Stratification: Change and Continuity in the Distribution of Departmental Prestige, 1965–2007"
"journal-article-10.2307_27700275-ngram1.txt","Sociology Research at Liberal Arts Colleges"
"journal-article-10.2307_27700293-ngram1.txt","The Impact of Feminism on Canadian Sociology"
"journal-article-10.2307_27701279-ngram1.txt","Social Science Data Libraries"
"journal-article-10.2307_27701659-ngram1.txt","Employment Bulletin"
"journal-article-10.2307_41217783-ngram1.txt","The Status of Sociology within the Academy: Where We Are, Why We're There, and How to Change It"
"journal-article-10.2307_27698699-ngram1.txt","A Longitudinal Assessment of Productivity in Prominent Sociology Journals and Departmental Prestige"
"journal-article-10.2307_27698713-ngram1.txt","Criminal Justice, Sociology, and Academia"
"journal-article-10.2307_27698963-ngram1.txt","Japanese Urban Sociology: Development and Current Trends"
"journal-article-10.2307_27701591-ngram1.txt","Official Proceedings of the American Sociological Association"
"journal-article-10.2307_27702484-ngram1.txt","Social Exchange: Diffusion of a Paradigm"
